fname,pre,label,tr/ts,cross-val-idx
247_11.png,247,1,tr,6
247_12.png,247,0,tr,6
247_13.png,247,1,tr,6
247_2.png,247,0,tr,6
247_3.png,247,1,tr,6
247_4.png,247,0,tr,6
247_5.png,247,1,tr,6
247_6.png,247,0,tr,6
247_7.png,247,1,tr,6
247_8.png,247,0,tr,6
247_9.png,247,1,tr,6
248_10.png,248,0,ts,1
248_11.png,248,1,ts,1
248_2.png,248,0,ts,1
248_3.png,248,1,ts,1
248_4.png,248,0,ts,1
248_5.png,248,1,ts,1
248_6.png,248,0,ts,1
248_7.png,248,1,ts,1
248_8.png,248,0,ts,1
248_9.png,248,1,ts,1
249_0.png,249,0,ts,1
249_1.png,249,1,ts,1
249_12.png,249,0,ts,1
249_13.png,249,1,ts,1
249_14.png,249,0,ts,1
249_15.png,249,1,ts,1
249_16.png,249,0,ts,1
249_17.png,249,1,ts,1
249_4.png,249,0,ts,1
249_5.png,249,1,ts,1
249_6.png,249,0,ts,1
249_7.png,249,1,ts,1
249_8.png,249,0,ts,1
249_9.png,249,1,ts,1
24_0.png,24,0,tr,5
24_1.png,24,1,tr,5
24_2.png,24,0,tr,5
24_3.png,24,1,tr,5
24_4.png,24,0,tr,5
24_5.png,24,1,tr,5
24_6.png,24,0,tr,5
24_7.png,24,1,tr,5
250_0.png,250,0,tr,8
250_1.png,250,1,tr,8
250_10.png,250,0,tr,8
250_11.png,250,1,tr,8
250_14.png,250,0,tr,8
250_15.png,250,1,tr,8
250_16.png,250,0,tr,8
250_17.png,250,1,tr,8
250_2.png,250,0,tr,8
250_3.png,250,1,tr,8
250_4.png,250,0,tr,8
250_5.png,250,1,tr,8
250_6.png,250,0,tr,8
250_7.png,250,1,tr,8
250_8.png,250,0,tr,8
250_9.png,250,1,tr,8
251_10.png,251,0,tr,8
251_11.png,251,1,tr,8
251_12.png,251,0,tr,8
251_13.png,251,1,tr,8
251_2.png,251,0,tr,8
251_3.png,251,1,tr,8
251_4.png,251,0,tr,8
251_5.png,251,1,tr,8
251_6.png,251,0,tr,8
251_7.png,251,1,tr,8
251_8.png,251,0,tr,8
251_9.png,251,1,tr,8
252_0.png,252,0,ts,1
252_1.png,252,1,ts,1
252_10.png,252,0,ts,1
252_11.png,252,1,ts,1
252_12.png,252,0,ts,1
252_13.png,252,1,ts,1
252_14.png,252,0,ts,1
252_15.png,252,1,ts,1
252_16.png,252,0,ts,1
252_17.png,252,1,ts,1
252_4.png,252,0,ts,1
252_5.png,252,1,ts,1
252_6.png,252,0,ts,1
252_7.png,252,1,ts,1
252_8.png,252,0,ts,1
252_9.png,252,1,ts,1
253_0.png,253,0,tr,5
253_1.png,253,1,tr,5
253_2.png,253,0,tr,5
253_3.png,253,1,tr,5
253_4.png,253,0,tr,5
253_5.png,253,1,tr,5
253_6.png,253,0,tr,5
253_7.png,253,1,tr,5
253_8.png,253,0,tr,5
253_9.png,253,1,tr,5
254_0.png,254,0,tr,7
254_1.png,254,1,tr,7
254_10.png,254,0,tr,7
254_11.png,254,1,tr,7
254_2.png,254,0,tr,7
254_3.png,254,1,tr,7
254_4.png,254,0,tr,7
254_5.png,254,1,tr,7
254_6.png,254,0,tr,7
254_7.png,254,1,tr,7
254_8.png,254,0,tr,7
254_9.png,254,1,tr,7
255_0.png,255,0,ts,0
255_1.png,255,1,ts,0
255_10.png,255,0,ts,0
255_11.png,255,1,ts,0
255_12.png,255,0,ts,0
255_13.png,255,1,ts,0
255_2.png,255,0,ts,0
255_3.png,255,1,ts,0
255_4.png,255,0,ts,0
255_5.png,255,1,ts,0
255_6.png,255,0,ts,0
255_7.png,255,1,ts,0
255_8.png,255,0,ts,0
255_9.png,255,1,ts,0
256_0.png,256,0,ts,2
256_1.png,256,1,ts,2
256_10.png,256,0,ts,2
256_11.png,256,1,ts,2
256_12.png,256,0,ts,2
256_13.png,256,1,ts,2
256_2.png,256,0,ts,2
256_3.png,256,1,ts,2
256_4.png,256,0,ts,2
256_5.png,256,1,ts,2
256_8.png,256,0,ts,2
256_9.png,256,1,ts,2
257_0.png,257,0,ts,1
257_1.png,257,1,ts,1
257_10.png,257,0,ts,1
257_11.png,257,1,ts,1
257_12.png,257,0,ts,1
257_13.png,257,1,ts,1
257_4.png,257,0,ts,1
257_5.png,257,1,ts,1
257_6.png,257,0,ts,1
257_7.png,257,1,ts,1
258_0.png,258,0,tr,2
258_1.png,258,1,tr,2
258_10.png,258,0,tr,2
258_11.png,258,1,tr,2
258_2.png,258,0,tr,2
258_3.png,258,1,tr,2
258_4.png,258,0,tr,2
258_5.png,258,1,tr,2
258_6.png,258,0,tr,2
258_7.png,258,1,tr,2
258_8.png,258,0,tr,2
258_9.png,258,1,tr,2
259_0.png,259,0,ts,0
259_1.png,259,1,ts,0
259_2.png,259,0,ts,0
259_3.png,259,1,ts,0
259_4.png,259,0,ts,0
259_5.png,259,1,ts,0
259_6.png,259,0,ts,0
259_7.png,259,1,ts,0
25_0.png,25,0,ts,0
25_1.png,25,1,ts,0
25_10.png,25,0,ts,0
25_11.png,25,1,ts,0
25_12.png,25,0,ts,0
25_13.png,25,1,ts,0
25_2.png,25,0,ts,0
25_3.png,25,1,ts,0
25_4.png,25,0,ts,0
25_5.png,25,1,ts,0
25_6.png,25,0,ts,0
25_7.png,25,1,ts,0
25_8.png,25,0,ts,0
25_9.png,25,1,ts,0
260_0.png,260,0,ts,2
260_1.png,260,1,ts,2
260_10.png,260,0,ts,2
260_11.png,260,1,ts,2
260_12.png,260,0,ts,2
260_13.png,260,1,ts,2
260_14.png,260,0,ts,2
260_15.png,260,1,ts,2
260_2.png,260,0,ts,2
260_3.png,260,1,ts,2
260_4.png,260,0,ts,2
260_5.png,260,1,ts,2
260_6.png,260,0,ts,2
260_7.png,260,1,ts,2
260_8.png,260,0,ts,2
260_9.png,260,1,ts,2
261_0.png,261,0,tr,4
261_1.png,261,1,tr,4
261_10.png,261,0,tr,4
261_11.png,261,1,tr,4
261_2.png,261,0,tr,4
261_3.png,261,1,tr,4
261_4.png,261,0,tr,4
261_5.png,261,1,tr,4
261_6.png,261,0,tr,4
261_7.png,261,1,tr,4
261_8.png,261,0,tr,4
261_9.png,261,1,tr,4
262_0.png,262,0,tr,5
262_1.png,262,1,tr,5
262_10.png,262,0,tr,5
262_11.png,262,1,tr,5
262_2.png,262,0,tr,5
262_3.png,262,1,tr,5
262_4.png,262,0,tr,5
262_5.png,262,1,tr,5
262_6.png,262,0,tr,5
262_7.png,262,1,tr,5
262_8.png,262,0,tr,5
262_9.png,262,1,tr,5
263_0.png,263,0,tr,3
263_1.png,263,1,tr,3
263_10.png,263,0,tr,3
263_11.png,263,1,tr,3
263_2.png,263,0,tr,3
263_3.png,263,1,tr,3
263_4.png,263,0,tr,3
263_5.png,263,1,tr,3
263_6.png,263,0,tr,3
263_7.png,263,1,tr,3
263_8.png,263,0,tr,3
263_9.png,263,1,tr,3
264_10.png,264,0,tr,3
264_11.png,264,1,tr,3
264_12.png,264,0,tr,3
264_13.png,264,1,tr,3
264_2.png,264,0,tr,3
264_3.png,264,1,tr,3
264_4.png,264,0,tr,3
264_5.png,264,1,tr,3
264_6.png,264,0,tr,3
264_7.png,264,1,tr,3
264_8.png,264,0,tr,3
264_9.png,264,1,tr,3
265_0.png,265,0,tr,7
265_1.png,265,1,tr,7
265_10.png,265,0,tr,7
265_11.png,265,1,tr,7
265_12.png,265,0,tr,7
265_13.png,265,1,tr,7
265_2.png,265,0,tr,7
265_3.png,265,1,tr,7
265_4.png,265,0,tr,7
265_5.png,265,1,tr,7
265_6.png,265,0,tr,7
265_7.png,265,1,tr,7
265_8.png,265,0,tr,7
265_9.png,265,1,tr,7
26_0.png,26,0,tr,7
26_1.png,26,1,tr,7
26_10.png,26,0,tr,7
26_11.png,26,1,tr,7
26_12.png,26,0,tr,7
26_13.png,26,1,tr,7
26_14.png,26,0,tr,7
26_15.png,26,1,tr,7
26_2.png,26,0,tr,7
26_3.png,26,1,tr,7
26_4.png,26,0,tr,7
26_5.png,26,1,tr,7
26_6.png,26,0,tr,7
26_7.png,26,1,tr,7
26_8.png,26,0,tr,7
26_9.png,26,1,tr,7
27_0.png,27,0,tr,9
27_1.png,27,1,tr,9
27_10.png,27,0,tr,9
27_11.png,27,1,tr,9
27_12.png,27,0,tr,9
27_13.png,27,1,tr,9
27_2.png,27,0,tr,9
27_3.png,27,1,tr,9
27_4.png,27,0,tr,9
27_5.png,27,1,tr,9
27_6.png,27,0,tr,9
27_7.png,27,1,tr,9
28_0.png,28,0,ts,1
28_1.png,28,1,ts,1
28_10.png,28,0,ts,1
28_11.png,28,1,ts,1
28_2.png,28,0,ts,1
28_3.png,28,1,ts,1
28_4.png,28,0,ts,1
28_5.png,28,1,ts,1
28_6.png,28,0,ts,1
28_7.png,28,1,ts,1
28_8.png,28,0,ts,1
28_9.png,28,1,ts,1
29_0.png,29,0,tr,8
29_1.png,29,1,tr,8
29_10.png,29,0,tr,8
29_11.png,29,1,tr,8
29_12.png,29,0,tr,8
29_13.png,29,1,tr,8
29_14.png,29,0,tr,8
29_15.png,29,1,tr,8
29_16.png,29,0,tr,8
29_17.png,29,1,tr,8
29_18.png,29,0,tr,8
29_19.png,29,1,tr,8
29_2.png,29,0,tr,8
29_3.png,29,1,tr,8
29_4.png,29,0,tr,8
29_5.png,29,1,tr,8
29_6.png,29,0,tr,8
29_7.png,29,1,tr,8
29_8.png,29,0,tr,8
29_9.png,29,1,tr,8
2_0.png,2,0,ts,2
2_1.png,2,1,ts,2
2_2.png,2,0,ts,2
2_3.png,2,1,ts,2
2_4.png,2,0,ts,2
2_5.png,2,1,ts,2
2_6.png,2,0,ts,2
2_7.png,2,1,ts,2
2_8.png,2,0,ts,2
2_9.png,2,1,ts,2
31_0.png,31,0,tr,4
31_1.png,31,1,tr,4
31_10.png,31,0,tr,4
31_11.png,31,1,tr,4
31_12.png,31,0,tr,4
31_13.png,31,1,tr,4
31_14.png,31,0,tr,4
31_15.png,31,1,tr,4
31_2.png,31,0,tr,4
31_3.png,31,1,tr,4
31_4.png,31,0,tr,4
31_5.png,31,1,tr,4
31_6.png,31,0,tr,4
31_7.png,31,1,tr,4
31_8.png,31,0,tr,4
31_9.png,31,1,tr,4
32_0.png,32,0,ts,1
32_1.png,32,1,ts,1
32_10.png,32,0,ts,1
32_11.png,32,1,ts,1
32_12.png,32,0,ts,1
32_13.png,32,1,ts,1
32_2.png,32,0,ts,1
32_3.png,32,1,ts,1
32_4.png,32,0,ts,1
32_5.png,32,1,ts,1
32_6.png,32,0,ts,1
32_7.png,32,1,ts,1
32_8.png,32,0,ts,1
32_9.png,32,1,ts,1
33_0.png,33,0,tr,4
33_1.png,33,1,tr,4
33_2.png,33,0,tr,4
33_3.png,33,1,tr,4
33_4.png,33,0,tr,4
33_5.png,33,1,tr,4
33_6.png,33,0,tr,4
33_7.png,33,1,tr,4
33_8.png,33,0,tr,4
33_9.png,33,1,tr,4
34-2_0.png,34-2,0,tr,9
34-2_1.png,34-2,1,tr,9
34-2_10.png,34-2,0,tr,9
34-2_11.png,34-2,1,tr,9
34-2_2.png,34-2,0,tr,9
34-2_3.png,34-2,1,tr,9
34-2_4.png,34-2,0,tr,9
34-2_5.png,34-2,1,tr,9
34-2_6.png,34-2,0,tr,9
34-2_7.png,34-2,1,tr,9
34-2_8.png,34-2,0,tr,9
34-2_9.png,34-2,1,tr,9
35_0.png,35,0,tr,5
35_1.png,35,1,tr,5
35_2.png,35,0,tr,5
35_3.png,35,1,tr,5
35_4.png,35,0,tr,5
35_5.png,35,1,tr,5
35_6.png,35,0,tr,5
35_7.png,35,1,tr,5
35_8.png,35,0,tr,5
35_9.png,35,1,tr,5
36_0.png,36,0,tr,9
36_1.png,36,1,tr,9
36_10.png,36,0,tr,9
36_11.png,36,1,tr,9
36_2.png,36,0,tr,9
36_3.png,36,1,tr,9
36_4.png,36,0,tr,9
36_5.png,36,1,tr,9
36_6.png,36,0,tr,9
36_7.png,36,1,tr,9
36_8.png,36,0,tr,9
36_9.png,36,1,tr,9
37_0.png,37,0,tr,8
37_1.png,37,1,tr,8
37_2.png,37,0,tr,8
37_3.png,37,1,tr,8
37_4.png,37,0,tr,8
37_5.png,37,1,tr,8
37_6.png,37,0,tr,8
37_7.png,37,1,tr,8
37_8.png,37,0,tr,8
37_9.png,37,1,tr,8
38_0.png,38,0,tr,3
38_1.png,38,1,tr,3
38_10.png,38,0,tr,3
38_11.png,38,1,tr,3
38_2.png,38,0,tr,3
38_3.png,38,1,tr,3
38_4.png,38,0,tr,3
38_5.png,38,1,tr,3
38_6.png,38,0,tr,3
38_7.png,38,1,tr,3
38_8.png,38,0,tr,3
38_9.png,38,1,tr,3
39-2_0.png,39-2,0,tr,8
39-2_1.png,39-2,1,tr,8
39-2_10.png,39-2,0,tr,8
39-2_11.png,39-2,1,tr,8
39-2_12.png,39-2,0,tr,8
39-2_13.png,39-2,1,tr,8
39-2_2.png,39-2,0,tr,8
39-2_3.png,39-2,1,tr,8
39-2_4.png,39-2,0,tr,8
39-2_5.png,39-2,1,tr,8
39-2_6.png,39-2,0,tr,8
39-2_7.png,39-2,1,tr,8
39-2_8.png,39-2,0,tr,8
39-2_9.png,39-2,1,tr,8
3_0.png,3,0,tr,3
3_1.png,3,1,tr,3
3_10.png,3,0,tr,3
3_11.png,3,1,tr,3
3_2.png,3,0,tr,3
3_3.png,3,1,tr,3
3_4.png,3,0,tr,3
3_5.png,3,1,tr,3
3_6.png,3,0,tr,3
3_7.png,3,1,tr,3
3_8.png,3,0,tr,3
3_9.png,3,1,tr,3
40_0.png,40,0,ts,0
40_1.png,40,1,ts,0
40_2.png,40,0,ts,0
40_3.png,40,1,ts,0
40_4.png,40,0,ts,0
40_5.png,40,1,ts,0
40_6.png,40,0,ts,0
40_7.png,40,1,ts,0
40_8.png,40,0,ts,0
40_9.png,40,1,ts,0
41_0.png,41,0,tr,6
41_1.png,41,1,tr,6
41_2.png,41,0,tr,6
41_3.png,41,1,tr,6
41_4.png,41,0,tr,6
41_5.png,41,1,tr,6
41_6.png,41,0,tr,6
41_7.png,41,1,tr,6
41_8.png,41,0,tr,6
41_9.png,41,1,tr,6
42_10.png,42,0,tr,4
42_11.png,42,1,tr,4
42_2.png,42,0,tr,4
42_3.png,42,1,tr,4
42_4.png,42,0,tr,4
42_5.png,42,1,tr,4
42_6.png,42,0,tr,4
42_7.png,42,1,tr,4
42_8.png,42,0,tr,4
42_9.png,42,1,tr,4
43_0.png,43,0,tr,6
43_1.png,43,1,tr,6
43_2.png,43,0,tr,6
43_3.png,43,1,tr,6
43_4.png,43,0,tr,6
43_5.png,43,1,tr,6
43_6.png,43,0,tr,6
43_7.png,43,1,tr,6
43_8.png,43,0,tr,6
43_9.png,43,1,tr,6
44-1_0.png,44-1,0,tr,7
44-1_1.png,44-1,1,tr,7
44-1_2.png,44-1,0,tr,7
44-1_3.png,44-1,1,tr,7
44-1_4.png,44-1,0,tr,7
44-1_5.png,44-1,1,tr,7
44-1_6.png,44-1,0,tr,7
44-1_7.png,44-1,1,tr,7
44-1_8.png,44-1,0,tr,7
44-1_9.png,44-1,1,tr,7
44-2_0.png,44-2,0,ts,0
44-2_1.png,44-2,1,ts,0
44-2_2.png,44-2,0,ts,0
44-2_3.png,44-2,1,ts,0
44-2_4.png,44-2,0,ts,0
44-2_5.png,44-2,1,ts,0
45_0.png,45,0,tr,8
45_1.png,45,1,tr,8
45_2.png,45,0,tr,8
45_3.png,45,1,tr,8
45_4.png,45,0,tr,8
45_5.png,45,1,tr,8
45_6.png,45,0,tr,8
45_7.png,45,1,tr,8
45_8.png,45,0,tr,8
45_9.png,45,1,tr,8
46-1_0.png,46-1,0,tr,7
46-1_1.png,46-1,1,tr,7
46-1_10.png,46-1,0,tr,7
46-1_11.png,46-1,1,tr,7
46-1_12.png,46-1,0,tr,7
46-1_13.png,46-1,1,tr,7
46-1_2.png,46-1,0,tr,7
46-1_3.png,46-1,1,tr,7
46-1_4.png,46-1,0,tr,7
46-1_5.png,46-1,1,tr,7
46-1_6.png,46-1,0,tr,7
46-1_7.png,46-1,1,tr,7
46-1_8.png,46-1,0,tr,7
46-1_9.png,46-1,1,tr,7
47_0.png,47,0,tr,5
47_1.png,47,1,tr,5
47_10.png,47,0,tr,5
47_11.png,47,1,tr,5
47_12.png,47,0,tr,5
47_13.png,47,1,tr,5
47_14.png,47,0,tr,5
47_15.png,47,1,tr,5
47_16.png,47,0,tr,5
47_17.png,47,1,tr,5
47_2.png,47,0,tr,5
47_3.png,47,1,tr,5
47_4.png,47,0,tr,5
47_5.png,47,1,tr,5
47_6.png,47,0,tr,5
47_7.png,47,1,tr,5
47_8.png,47,0,tr,5
47_9.png,47,1,tr,5
48_0.png,48,0,tr,4
48_1.png,48,1,tr,4
48_10.png,48,0,tr,4
48_11.png,48,1,tr,4
48_2.png,48,0,tr,4
48_3.png,48,1,tr,4
48_4.png,48,0,tr,4
48_5.png,48,1,tr,4
48_6.png,48,0,tr,4
48_7.png,48,1,tr,4
48_8.png,48,0,tr,4
48_9.png,48,1,tr,4
49_0.png,49,0,tr,5
49_1.png,49,1,tr,5
49_2.png,49,0,tr,5
49_3.png,49,1,tr,5
49_4.png,49,0,tr,5
49_5.png,49,1,tr,5
49_6.png,49,0,tr,5
49_7.png,49,1,tr,5
49_8.png,49,0,tr,5
49_9.png,49,1,tr,5
4_0.png,4,0,tr,7
4_1.png,4,1,tr,7
4_10.png,4,0,tr,7
4_11.png,4,1,tr,7
4_2.png,4,0,tr,7
4_3.png,4,1,tr,7
4_4.png,4,0,tr,7
4_5.png,4,1,tr,7
4_6.png,4,0,tr,7
4_7.png,4,1,tr,7
4_8.png,4,0,tr,7
4_9.png,4,1,tr,7
50_0.png,50,0,tr,3
50_1.png,50,1,tr,3
50_6.png,50,0,tr,3
50_7.png,50,1,tr,3
50_8.png,50,0,tr,3
50_9.png,50,1,tr,3
51_0.png,51,0,tr,9
51_1.png,51,1,tr,9
51_10.png,51,0,tr,9
51_11.png,51,1,tr,9
51_12.png,51,0,tr,9
51_13.png,51,1,tr,9
51_14.png,51,0,tr,9
51_15.png,51,1,tr,9
51_2.png,51,0,tr,9
51_3.png,51,1,tr,9
51_6.png,51,0,tr,9
51_7.png,51,1,tr,9
52_0.png,52,0,tr,9
52_1.png,52,1,tr,9
52_10.png,52,0,tr,9
52_11.png,52,1,tr,9
52_2.png,52,0,tr,9
52_3.png,52,1,tr,9
52_4.png,52,0,tr,9
52_5.png,52,1,tr,9
52_6.png,52,0,tr,9
52_7.png,52,1,tr,9
53_0.png,53,0,ts,0
53_1.png,53,1,ts,0
53_2.png,53,0,ts,0
53_3.png,53,1,ts,0
53_4.png,53,0,ts,0
53_5.png,53,1,ts,0
53_6.png,53,0,ts,0
53_7.png,53,1,ts,0
53_8.png,53,0,ts,0
53_9.png,53,1,ts,0
55_0.png,55,0,tr,9
55_1.png,55,1,tr,9
55_10.png,55,0,tr,9
55_11.png,55,1,tr,9
55_2.png,55,0,tr,9
55_3.png,55,1,tr,9
55_4.png,55,0,tr,9
55_5.png,55,1,tr,9
55_6.png,55,0,tr,9
55_7.png,55,1,tr,9
55_8.png,55,0,tr,9
55_9.png,55,1,tr,9
57_0.png,57,0,tr,7
57_1.png,57,1,tr,7
57_10.png,57,0,tr,7
57_11.png,57,1,tr,7
57_12.png,57,0,tr,7
57_13.png,57,1,tr,7
57_2.png,57,0,tr,7
57_3.png,57,1,tr,7
57_4.png,57,0,tr,7
57_5.png,57,1,tr,7
57_6.png,57,0,tr,7
57_7.png,57,1,tr,7
57_8.png,57,0,tr,7
57_9.png,57,1,tr,7
58_0.png,58,0,tr,8
58_1.png,58,1,tr,8
58_10.png,58,0,tr,8
58_11.png,58,1,tr,8
58_12.png,58,0,tr,8
58_13.png,58,1,tr,8
58_2.png,58,0,tr,8
58_3.png,58,1,tr,8
58_4.png,58,0,tr,8
58_5.png,58,1,tr,8
58_6.png,58,0,tr,8
58_7.png,58,1,tr,8
58_8.png,58,0,tr,8
58_9.png,58,1,tr,8
59_0.png,59,0,tr,6
59_1.png,59,1,tr,6
59_10.png,59,0,tr,6
59_11.png,59,1,tr,6
59_2.png,59,0,tr,6
59_3.png,59,1,tr,6
59_4.png,59,0,tr,6
59_5.png,59,1,tr,6
59_6.png,59,0,tr,6
59_7.png,59,1,tr,6
59_8.png,59,0,tr,6
59_9.png,59,1,tr,6
5_0.png,5,0,ts,1
5_1.png,5,1,ts,1
5_10.png,5,0,ts,1
5_11.png,5,1,ts,1
5_2.png,5,0,ts,1
5_3.png,5,1,ts,1
5_4.png,5,0,ts,1
5_5.png,5,1,ts,1
5_6.png,5,0,ts,1
5_7.png,5,1,ts,1
5_8.png,5,0,ts,1
5_9.png,5,1,ts,1
60_0.png,60,0,tr,8
60_1.png,60,1,tr,8
60_10.png,60,0,tr,8
60_11.png,60,1,tr,8
60_12.png,60,0,tr,8
60_13.png,60,1,tr,8
60_2.png,60,0,tr,8
60_3.png,60,1,tr,8
60_4.png,60,0,tr,8
60_5.png,60,1,tr,8
60_6.png,60,0,tr,8
60_7.png,60,1,tr,8
60_8.png,60,0,tr,8
60_9.png,60,1,tr,8
61_0.png,61,0,tr,2
61_1.png,61,1,tr,2
61_10.png,61,0,tr,2
61_11.png,61,1,tr,2
61_12.png,61,0,tr,2
61_13.png,61,1,tr,2
61_14.png,61,0,tr,2
61_15.png,61,1,tr,2
61_16.png,61,0,tr,2
61_17.png,61,1,tr,2
61_18.png,61,0,tr,2
61_19.png,61,1,tr,2
61_2.png,61,0,tr,2
61_3.png,61,1,tr,2
61_4.png,61,0,tr,2
61_5.png,61,1,tr,2
61_6.png,61,0,tr,2
61_7.png,61,1,tr,2
61_8.png,61,0,tr,2
61_9.png,61,1,tr,2
62_0.png,62,0,ts,0
62_1.png,62,1,ts,0
62_10.png,62,0,ts,0
62_11.png,62,1,ts,0
62_2.png,62,0,ts,0
62_3.png,62,1,ts,0
62_4.png,62,0,ts,0
62_5.png,62,1,ts,0
62_6.png,62,0,ts,0
62_7.png,62,1,ts,0
62_8.png,62,0,ts,0
62_9.png,62,1,ts,0
63_0.png,63,0,tr,6
63_1.png,63,1,tr,6
63_10.png,63,0,tr,6
63_11.png,63,1,tr,6
63_12.png,63,0,tr,6
63_13.png,63,1,tr,6
63_14.png,63,0,tr,6
63_15.png,63,1,tr,6
63_16.png,63,0,tr,6
63_17.png,63,1,tr,6
63_18.png,63,0,tr,6
63_19.png,63,1,tr,6
63_2.png,63,0,tr,6
63_20.png,63,0,tr,6
63_21.png,63,1,tr,6
63_3.png,63,1,tr,6
63_4.png,63,0,tr,6
63_5.png,63,1,tr,6
63_6.png,63,0,tr,6
63_7.png,63,1,tr,6
63_8.png,63,0,tr,6
63_9.png,63,1,tr,6
64_0.png,64,0,tr,6
64_1.png,64,1,tr,6
64_10.png,64,0,tr,6
64_11.png,64,1,tr,6
64_12.png,64,0,tr,6
64_13.png,64,1,tr,6
64_14.png,64,0,tr,6
64_15.png,64,1,tr,6
64_16.png,64,0,tr,6
64_17.png,64,1,tr,6
64_18.png,64,0,tr,6
64_19.png,64,1,tr,6
64_2.png,64,0,tr,6
64_3.png,64,1,tr,6
64_6.png,64,0,tr,6
64_7.png,64,1,tr,6
64_8.png,64,0,tr,6
64_9.png,64,1,tr,6
65_0.png,65,0,tr,6
65_1.png,65,1,tr,6
65_10.png,65,0,tr,6
65_11.png,65,1,tr,6
65_12.png,65,0,tr,6
65_13.png,65,1,tr,6
65_14.png,65,0,tr,6
65_15.png,65,1,tr,6
65_2.png,65,0,tr,6
65_3.png,65,1,tr,6
65_4.png,65,0,tr,6
65_5.png,65,1,tr,6
65_6.png,65,0,tr,6
65_7.png,65,1,tr,6
65_8.png,65,0,tr,6
65_9.png,65,1,tr,6
66_0.png,66,0,tr,4
66_1.png,66,1,tr,4
66_10.png,66,0,tr,4
66_11.png,66,1,tr,4
66_12.png,66,0,tr,4
66_13.png,66,1,tr,4
66_14.png,66,0,tr,4
66_15.png,66,1,tr,4
66_2.png,66,0,tr,4
66_3.png,66,1,tr,4
66_4.png,66,0,tr,4
66_5.png,66,1,tr,4
66_6.png,66,0,tr,4
66_7.png,66,1,tr,4
66_8.png,66,0,tr,4
66_9.png,66,1,tr,4
67_0.png,67,0,tr,7
67_1.png,67,1,tr,7
67_10.png,67,0,tr,7
67_11.png,67,1,tr,7
67_12.png,67,0,tr,7
67_13.png,67,1,tr,7
67_2.png,67,0,tr,7
67_3.png,67,1,tr,7
67_4.png,67,0,tr,7
67_5.png,67,1,tr,7
67_6.png,67,0,tr,7
67_7.png,67,1,tr,7
67_8.png,67,0,tr,7
67_9.png,67,1,tr,7
68_0.png,68,0,tr,8
68_1.png,68,1,tr,8
68_10.png,68,0,tr,8
68_11.png,68,1,tr,8
68_2.png,68,0,tr,8
68_3.png,68,1,tr,8
68_4.png,68,0,tr,8
68_5.png,68,1,tr,8
68_6.png,68,0,tr,8
68_7.png,68,1,tr,8
68_8.png,68,0,tr,8
68_9.png,68,1,tr,8
69_0.png,69,0,tr,4
69_1.png,69,1,tr,4
69_10.png,69,0,tr,4
69_11.png,69,1,tr,4
69_2.png,69,0,tr,4
69_3.png,69,1,tr,4
69_4.png,69,0,tr,4
69_5.png,69,1,tr,4
69_6.png,69,0,tr,4
69_7.png,69,1,tr,4
70_2.png,70,0,tr,3
70_3.png,70,1,tr,3
70_6.png,70,0,tr,3
70_7.png,70,1,tr,3
71_0.png,71,0,tr,9
71_1.png,71,1,tr,9
71_2.png,71,0,tr,9
71_3.png,71,1,tr,9
71_4.png,71,0,tr,9
71_5.png,71,1,tr,9
72_0.png,72,0,tr,8
72_1.png,72,1,tr,8
72_2.png,72,0,tr,8
72_3.png,72,1,tr,8
72_4.png,72,0,tr,8
72_5.png,72,1,tr,8
74_4.png,74,0,tr,3
74_5.png,74,1,tr,3
74_6.png,74,0,tr,3
74_7.png,74,1,tr,3
75_0.png,75,0,tr,3
75_1.png,75,1,tr,3
75_10.png,75,0,tr,3
75_11.png,75,1,tr,3
75_12.png,75,0,tr,3
75_13.png,75,1,tr,3
75_14.png,75,0,tr,3
75_15.png,75,1,tr,3
75_16.png,75,0,tr,3
75_17.png,75,1,tr,3
75_2.png,75,0,tr,3
75_3.png,75,1,tr,3
75_4.png,75,0,tr,3
75_5.png,75,1,tr,3
75_6.png,75,0,tr,3
75_7.png,75,1,tr,3
76_0.png,76,0,tr,2
76_1.png,76,1,tr,2
76_10.png,76,0,tr,2
76_11.png,76,1,tr,2
76_12.png,76,0,tr,2
76_13.png,76,1,tr,2
76_2.png,76,0,tr,2
76_3.png,76,1,tr,2
76_4.png,76,0,tr,2
76_5.png,76,1,tr,2
76_6.png,76,0,tr,2
76_7.png,76,1,tr,2
76_8.png,76,0,tr,2
76_9.png,76,1,tr,2
77_0.png,77,0,tr,9
77_1.png,77,1,tr,9
77_10.png,77,0,tr,9
77_11.png,77,1,tr,9
77_2.png,77,0,tr,9
77_3.png,77,1,tr,9
77_4.png,77,0,tr,9
77_5.png,77,1,tr,9
77_6.png,77,0,tr,9
77_7.png,77,1,tr,9
77_8.png,77,0,tr,9
77_9.png,77,1,tr,9
78_0.png,78,0,tr,4
78_1.png,78,1,tr,4
78_2.png,78,0,tr,4
78_3.png,78,1,tr,4
78_4.png,78,0,tr,4
78_5.png,78,1,tr,4
78_6.png,78,0,tr,4
78_7.png,78,1,tr,4
78_8.png,78,0,tr,4
78_9.png,78,1,tr,4
79_0.png,79,0,tr,2
79_1.png,79,1,tr,2
79_10.png,79,0,tr,2
79_11.png,79,1,tr,2
79_12.png,79,0,tr,2
79_13.png,79,1,tr,2
79_14.png,79,0,tr,2
